ORDERNUMBER,QUANTITYORDERED,PRICEEACH,MSRP,SALES,PROFIT_LOSS,ORDERDATE,PRODUCTCODE,STATUS,QTR_ID,MONTH_ID,YEAR_ID
10419,10,100,117,1092.2,-77.8,5/17/2005,S12_3380,Shipped,2,5,2005
10105,29,100,173,4566.05,-450.95,2/11/2003,S12_3891,Shipped,1,2,2003
10117,39,100,173,5938.14,-808.86,4/16/2003,S12_3891,Shipped,2,4,2003
10127,42,100,173,8138.76,872.76,6/3/2003,S12_3891,Shipped,2,6,2003
10142,46,100,173,9470.94,1512.94,8/8/2003,S12_3891,Shipped,3,8,2003
10153,49,100,173,7036.89,-1440.11,9/28/2003,S12_3891,Shipped,3,9,2003
10165,27,100,173,5559.03,888.03,10/22/2003,S12_3891,Shipped,4,10,2003
10176,50,100,173,7872.5,-777.5,11/6/2003,S12_3891,Shipped,4,11,2003
10185,43,100,173,7886.2,447.2,11/14/2003,S12_3891,Shipped,4,11,2003
10196,38,100,173,7232.16,658.16,11/26/2003,S12_3891,Shipped,4,11,2003
10208,20,100,173,3114.4,-345.6,1/2/2004,S12_3891,Shipped,1,1,2004
10220,27,100,173,5045.22,374.22,2/12/2004,S12_3891,Shipped,1,2,2004
10231,49,100,173,6952.12,-1524.88,3/19/2004,S12_3891,Shipped,1,3,2004
10247,27,100,173,4157.73,-513.27,5/5/2004,S12_3891,Shipped,2,5,2004
10272,39,100,173,7962.24,1215.24,7/20/2004,S12_3891,Shipped,3,7,2004
10282,24,100,173,3778.8,-373.2,8/20/2004,S12_3891,Shipped,3,8,2004
10293,45,100,173,8253,468,9/9/2004,S12_3891,Shipped,3,9,2004
10306,20,100,173,3633.4,173.4,10/14/2004,S12_3891,Shipped,4,10,2004
10314,36,100,173,6913.8,685.8,10/22/2004,S12_3891,Shipped,4,10,2004
10325,24,100,173,2583.6,-1568.4,11/5/2004,S12_3891,Shipped,4,11,2004
10336,49,63.38,173,3105.62,-5371.38,11/20/2004,S12_3891,Shipped,4,11,2004
10349,26,100,173,4408.56,-89.44,12/1/2004,S12_3891,Shipped,4,12,2004
10359,49,62.09,173,3042.41,-5434.59,12/15/2004,S12_3891,Shipped,4,12,2004
10372,34,100,173,5941.5,59.5,1/26/2005,S12_3891,Shipped,1,1,2005
10382,34,95.35,173,3241.9,-2640.1,2/17/2005,S12_3891,Shipped,1,2,2005
10396,33,100,173,6109.29,400.29,3/23/2005,S12_3891,Shipped,1,3,2005
10413,22,100,173,3387.78,-418.22,5/5/2005,S12_3891,Shipped,2,5,2005
10108,39,89.38,79,3485.82,404.82,3/3/2003,S12_3990,Shipped,1,3,2003
10122,32,63.84,79,2042.88,-485.12,5/8/2003,S12_3990,Shipped,2,5,2003
10135,24,75.01,79,1800.24,-95.76,7/2/2003,S12_3990,Shipped,3,7,2003
10147,21,63.84,79,1340.64,-318.36,9/5/2003,S12_3990,Shipped,3,9,2003
10159,24,73.42,79,1762.08,-133.92,10/10/2003,S12_3990,Shipped,4,10,2003
10169,36,63.84,79,2298.24,-545.76,11/4/2003,S12_3990,Shipped,4,11,2003
10181,20,81.4,79,1628,48,11/12/2003,S12_3990,Shipped,4,11,2003
10191,30,64.64,79,1939.2,-430.8,11/20/2003,S12_3990,Shipped,4,11,2003
10203,44,82.99,79,3651.56,175.56,12/2/2003,S12_3990,Shipped,4,12,2003
10211,28,92.57,79,2591.96,379.96,1/15/2004,S12_3990,Shipped,1,1,2004
10225,37,77.41,79,2864.17,-58.83,2/22/2004,S12_3990,Shipped,1,2,2004
10238,20,74.21,79,1484.2,-95.8,4/9/2004,S12_3990,Shipped,2,4,2004
10253,25,90.17,79,2254.25,279.25,6/1/2004,S12_3990,Cancelled,2,6,2004
10266,35,76.61,79,2681.35,-83.65,7/6/2004,S12_3990,Shipped,3,7,2004
10276,38,83.79,79,3184.02,182.02,8/2/2004,S12_3990,Shipped,3,8,2004
10287,41,69.43,79,2846.63,-392.37,8/30/2004,S12_3990,Shipped,3,8,2004
10300,22,76.61,79,1685.42,-52.58,10/4/2003,S12_3990,Shipped,4,10,2003
10310,49,81.4,79,3988.6,117.6,10/16/2004,S12_3990,Shipped,4,10,2004
10320,38,73.42,79,2789.96,-212.04,11/3/2004,S12_3990,Shipped,4,11,2004
10329,33,100,79,3607.56,1000.56,11/15/2004,S12_3990,Shipped,4,11,2004
10341,36,93.56,79,3368.16,524.16,11/24/2004,S12_3990,Shipped,4,11,2004
10363,34,81.62,79,2775.08,89.08,1/6/2005,S12_3990,Shipped,1,1,2005
10377,24,67.83,79,1627.92,-268.08,2/9/2005,S12_3990,Shipped,1,2,2005
10389,36,70.26,79,2529.36,-314.64,3/3/2005,S12_3990,Shipped,1,3,2005
10419,34,90.17,79,3065.78,379.78,5/17/2005,S12_3990,Shipped,2,5,2005
10104,41,100,118,4615.78,-222.22,1/31/2003,S12_4473,Shipped,1,1,2003
10115,46,100,118,5723.78,295.78,4/4/2003,S12_4473,Shipped,2,4,2003
10127,24,100,118,2559.6,-272.4,6/3/2003,S12_4473,Shipped,2,6,2003
10141,21,100,118,2140.11,-337.89,8/1/2003,S12_4473,Shipped,3,8,2003
10151,24,100,118,3327.6,495.6,9/21/2003,S12_4473,Shipped,3,9,2003
10165,48,100,118,6825.6,1161.6,10/22/2003,S12_4473,Shipped,4,10,2003
10175,26,100,118,3543.28,475.28,11/6/2003,S12_4473,Shipped,4,11,2003
10184,37,100,118,4516.22,150.22,11/14/2003,S12_4473,Shipped,4,11,2003
10195,49,100,118,6445.46,663.46,11/25/2003,S12_4473,Shipped,4,11,2003
10207,34,99.54,118,3384.36,-627.64,12/9/2003,S12_4473,Shipped,4,12,2003
10219,48,100,118,4891.68,-772.32,2/10/2004,S12_4473,Shipped,1,2,2004
10229,36,100,118,4521.96,273.96,3/11/2004,S12_4473,Shipped,1,3,2004
10246,46,100,118,5069.66,-358.34,5/5/2004,S12_4473,Shipped,2,5,2004
10259,46,100,118,6541.2,1113.2,6/15/2004,S12_4473,Shipped,2,6,2004
10271,31,97.17,118,3012.27,-645.73,7/20/2004,S12_4473,Shipped,3,7,2004
10281,41,100,118,5247.18,409.18,8/19/2004,S12_4473,Shipped,3,8,2004
10292,21,100,118,2214.87,-263.13,9/8/2004,S12_4473,Shipped,3,9,2004
10305,38,100,118,4773.18,289.18,10/13/2004,S12_4473,Shipped,4,10,2004
10314,45,100,118,6185.7,875.7,10/22/2004,S12_4473,Shipped,4,10,2004
10324,26,58.38,118,1517.88,-1550.12,11/5/2004,S12_4473,Shipped,4,11,2004
10336,38,100,118,6372.6,1888.6,11/20/2004,S12_4473,Shipped,4,11,2004
10349,48,100,118,5232.96,-431.04,12/1/2004,S12_4473,Shipped,4,12,2004
10358,42,64.16,118,2694.72,-2261.28,12/10/2004,S12_4473,Shipped,4,12,2004
10371,49,35.71,118,1749.79,-4032.21,1/23/2005,S12_4473,Shipped,1,1,2005
10382,32,66.58,118,2130.56,-1645.44,2/17/2005,S12_4473,Shipped,1,2,2005
10412,54,100,118,5951.34,-420.66,5/3/2005,S12_4473,Shipped,2,5,2005
10425,33,100,118,4692.6,798.6,5/31/2005,S12_4473,In Process,2,5,2005
10108,36,100,115,3731.04,-408.96,3/3/2003,S12_4675,Shipped,1,3,2003
10122,20,100,115,2142,-158,5/8/2003,S12_4675,Shipped,2,5,2003
10135,29,97.89,115,2838.81,-496.19,7/2/2003,S12_4675,Shipped,3,7,2003
10147,33,97.89,115,3230.37,-564.63,9/5/2003,S12_4675,Shipped,3,9,2003
10160,50,100,115,5182,-568,10/11/2003,S12_4675,Shipped,4,10,2003
10170,41,100,115,4391.1,-323.9,11/4/2003,S12_4675,Shipped,4,11,2003
10181,36,100,115,4477.32,337.32,11/12/2003,S12_4675,Shipped,4,11,2003
10192,27,100,115,3544.56,439.56,11/20/2003,S12_4675,Shipped,4,11,2003
10203,47,100,115,5195.85,-209.15,12/2/2003,S12_4675,Shipped,4,12,2003
10212,33,100,115,4180.44,385.44,1/16/2004,S12_4675,Shipped,1,1,2004
10225,21,100,115,2684.43,269.43,2/22/2004,S12_4675,Shipped,1,2,2004
10239,21,93.28,115,1958.88,-456.12,4/12/2004,S12_4675,Shipped,2,4,2004
10253,41,100,115,4910.57,195.57,6/1/2004,S12_4675,Cancelled,2,6,2004
10266,40,100,115,4468.4,-131.6,7/6/2004,S12_4675,Shipped,3,7,2004
10277,28,100,115,3127.88,-92.12,8/4/2004,S12_4675,Shipped,3,8,2004
10287,23,100,115,2675.13,30.13,8/30/2004,S12_4675,Shipped,3,8,2004
10300,23,100,115,2807.61,162.61,10/4/2003,S12_4675,Shipped,4,10,2003
10310,25,100,115,2504.75,-370.25,10/16/2004,S12_4675,Shipped,4,10,2004
10321,24,100,115,2984.88,224.88,11/4/2004,S12_4675,Shipped,4,11,2004
10329,39,64.74,115,2524.86,-1960.14,11/15/2004,S12_4675,Shipped,4,11,2004
10341,55,75.2,115,4136,-2189,11/24/2004,S12_4675,Shipped,4,11,2004
10363,46,88.45,115,4068.7,-1221.3,1/6/2005,S12_4675,Shipped,1,1,2005
10377,50,100,115,5182,-568,2/9/2005,S12_4675,Shipped,1,2,2005
10389,47,100,115,5243.79,-161.21,3/3/2005,S12_4675,Shipped,1,3,2005
10405,97,93.28,115,9048.16,-2106.84,4/14/2005,S12_4675,Shipped,2,4,2005
10419,32,100,115,3832.64,152.64,5/17/2005,S12_4675,Shipped,2,5,2005
10103,35,100,116,3920,-140,1/29/2003,S18_1097,Shipped,1,1,2003
10113,49,100,116,4916.66,-767.34,3/26/2003,S18_1097,Shipped,1,3,2003
10126,38,100,116,3857,-551,5/28/2003,S18_1097,Shipped,2,5,2003
10140,32,100,116,4181.44,469.44,7/24/2003,S18_1097,Shipped,3,7,2003
10150,34,100,116,4641,697,9/19/2003,S18_1097,Shipped,3,9,2003
10164,36,99.17,116,3570.12,-605.88,10/21/2003,S18_1097,Resolved,4,10,2003
10174,48,93.34,116,4480.32,-1087.68,11/6/2003,S18_1097,Shipped,4,11,2003
10183,21,96.84,116,2033.64,-402.36,11/13/2003,S18_1097,Shipped,4,11,2003
10194,21,93.34,116,1960.14,-475.86,11/25/2003,S18_1097,Shipped,4,11,2003
10206,34,100,116,3966.78,22.78,12/5/2003,S18_1097,Shipped,4,12,2003
10215,46,100,116,5152,-184,1/29/2004,S18_1097,Shipped,1,1,2004
10228,32,100,116,3360,-352,3/10/2004,S18_1097,Shipped,1,3,2004
10245,29,100,116,3451,87,5/4/2004,S18_1097,Shipped,2,5,2004
10258,41,100,116,5453,697,6/15/2004,S18_1097,Shipped,2,6,2004
10270,43,96.84,116,4164.12,-823.88,7/19/2004,S18_1097,Shipped,3,7,2004
10280,24,100,116,2800.08,16.08,8/17/2004,S18_1097,Shipped,3,8,2004
10291,41,100,116,4687.94,-68.06,9/8/2004,S18_1097,Shipped,3,9,2004
10304,46,98,116,4508,-828,10/11/2004,S18_1097,Shipped,4,10,2004
10312,32,100,116,4181.44,469.44,10/21/2004,S18_1097,Shipped,4,10,2004
10322,22,100,116,2251.04,-300.96,11/4/2004,S18_1097,Shipped,4,11,2004
10333,29,40.25,116,1167.25,-2196.75,11/18/2004,S18_1097,Shipped,4,11,2004
10347,42,49.6,116,2083.2,-2788.8,11/29/2004,S18_1097,Shipped,4,11,2004
10357,39,98,116,3822,-702,12/10/2004,S18_1097,Shipped,4,12,2004
10370,27,100,116,3911.49,779.49,1/20/2005,S18_1097,Shipped,1,1,2005
10381,48,98,116,4704,-864,2/17/2005,S18_1097,Shipped,1,2,2005
10391,29,85.1,116,2467.9,-896.1,3/9/2005,S18_1097,Shipped,1,3,2005
10411,27,100,116,3213,81,5/1/2005,S18_1097,Shipped,2,5,2005
10424,54,100,116,7182,918,5/31/2005,S18_1097,In Process,2,5,2005
10109,26,100,141,4379.18,713.18,3/10/2003,S18_1129,Shipped,1,3,2003
10122,34,100,141,5004.8,210.8,5/8/2003,S18_1129,Shipped,2,5,2003
10136,25,100,141,3644.75,119.75,7/4/2003,S18_1129,Shipped,3,7,2003
10148,23,100,141,2702.04,-540.96,9/11/2003,S18_1129,Shipped,3,9,2003
10161,28,100,141,3764.88,-183.12,10/17/2003,S18_1129,Shipped,4,10,2003
10171,35,100,141,4508,-427,11/5/2003,S18_1129,Shipped,4,11,2003
10181,44,100,141,5418.16,-785.84,11/12/2003,S18_1129,Shipped,4,11,2003
10192,22,100,141,3300.66,198.66,11/20/2003,S18_1129,Shipped,4,11,2003
10204,42,100,141,6182.4,260.4,12/2/2003,S18_1129,Shipped,4,12,2003
10212,29,100,141,4186.73,97.73,1/16/2004,S18_1129,Shipped,1,1,2004
10225,32,100,141,4529.28,17.28,2/22/2004,S18_1129,Shipped,1,2,2004
10240,41,100,141,5628.89,-152.11,4/13/2004,S18_1129,Shipped,2,4,2004
10253,26,100,141,3054.48,-611.52,6/1/2004,S18_1129,Cancelled,2,6,2004
10266,21,100,141,2526.51,-434.49,7/6/2004,S18_1129,Shipped,3,7,2004
10278,34,100,141,4667.86,-126.14,8/6/2004,S18_1129,Shipped,3,8,2004
10287,41,100,141,6499.32,718.32,8/30/2004,S18_1129,Shipped,3,8,2004
10301,37,100,141,5917.78,700.78,10/5/2003,S18_1129,Shipped,4,10,2003
10310,37,100,141,6231.91,1014.91,10/16/2004,S18_1129,Shipped,4,10,2004
10321,41,100,141,5803.14,22.14,11/4/2004,S18_1129,Shipped,4,11,2004
10331,46,100,141,6434.02,-51.98,11/17/2004,S18_1129,Shipped,4,11,2004
10342,40,100,141,6454.4,814.4,11/24/2004,S18_1129,Shipped,4,11,2004
10356,43,97.6,141,4196.8,-1866.2,12/9/2004,S18_1129,Shipped,4,12,2004
10365,30,87.06,141,2611.8,-1618.2,1/7/2005,S18_1129,Shipped,1,1,2005
10377,35,100,141,5895.05,960.05,2/9/2005,S18_1129,Shipped,1,2,2005
10390,36,93.77,141,3375.72,-1700.28,3/4/2005,S18_1129,Shipped,1,3,2005
10406,61,100,141,8374.69,-226.31,4/15/2005,S18_1129,Disputed,2,4,2005
10419,38,100,141,4464.24,-893.76,5/17/2005,S18_1129,Shipped,2,5,2005
10102,39,100,102,4808.31,830.31,1/10/2003,S18_1342,Shipped,1,1,2003
10111,33,99.66,102,3288.78,-77.22,3/25/2003,S18_1342,Shipped,1,3,2003
10125,32,100,102,3254.72,-9.28,5/21/2003,S18_1342,Shipped,2,5,2003
10139,31,100,102,3184.94,22.94,7/16/2003,S18_1342,Shipped,3,7,2003
10149,50,100,102,5907.5,807.5,9/12/2003,S18_1342,Shipped,3,9,2003
10162,48,91.44,102,4389.12,-506.88,10/18/2003,S18_1342,Shipped,4,10,2003
10173,43,100,102,5036.16,650.16,11/5/2003,S18_1342,Shipped,4,11,2003
10182,25,87.33,102,2183.25,-366.75,11/12/2003,S18_1342,Shipped,4,11,2003
10193,28,100,102,3106.88,250.88,11/21/2003,S18_1342,Shipped,4,11,2003
10205,36,100,102,3735.72,63.72,12/3/2003,S18_1342,Shipped,4,12,2003
10215,27,89.38,102,2413.26,-340.74,1/29/2004,S18_1342,Shipped,1,1,2004
10227,25,100,102,2953.75,403.75,3/2/2004,S18_1342,Shipped,1,3,2004
10244,40,100,102,4684.8,604.8,4/29/2004,S18_1342,Shipped,2,4,2004
10256,34,95.55,102,3248.7,-219.3,6/8/2004,S18_1342,Shipped,2,6,2004
10280,50,100,102,5239.5,139.5,8/17/2004,S18_1342,Shipped,3,8,2004
10289,38,100,102,4567.98,691.98,9/3/2004,S18_1342,Shipped,3,9,2004
10304,37,95.55,102,3535.35,-238.65,10/11/2004,S18_1342,Shipped,4,10,2004
10312,43,89.38,102,3843.34,-542.66,10/21/2004,S18_1342,Shipped,4,10,2004
10322,43,86.3,102,3710.9,-675.1,11/4/2004,S18_1342,Shipped,4,11,2004
10332,46,95.13,102,4375.98,-316.02,11/17/2004,S18_1342,Shipped,4,11,2004
10346,42,36.11,102,1516.62,-2767.38,11/29/2004,S18_1342,Shipped,4,11,2004
10356,50,50.18,102,2509,-2591,12/9/2004,S18_1342,Shipped,4,12,2004
10369,44,100,102,9240.44,4752.44,1/20/2005,S18_1342,Shipped,1,1,2005
10380,27,93.16,102,2515.32,-238.68,2/16/2005,S18_1342,Shipped,1,2,2005
10391,35,100,102,5548.9,1978.9,3/9/2005,S18_1342,Shipped,1,3,2005
10422,51,95.55,102,4873.05,-328.95,5/30/2005,S18_1342,In Process,2,5,2005
10102,41,50.14,53,2055.74,-117.26,1/10/2003,S18_1367,Shipped,1,1,2003
10111,48,49.06,53,2354.88,-189.12,3/25/2003,S18_1367,Shipped,1,3,2003
10126,42,54.99,53,2309.58,83.58,5/28/2003,S18_1367,Shipped,2,5,2003
10139,49,43.13,53,2113.37,-483.63,7/16/2003,S18_1367,Shipped,3,7,2003
10149,30,58.22,53,1746.6,156.6,9/12/2003,S18_1367,Shipped,3,9,2003
10162,45,51.21,53,2304.45,-80.55,10/18/2003,S18_1367,Shipped,4,10,2003
10173,48,44.21,53,2122.08,-421.92,11/5/2003,S18_1367,Shipped,4,11,2003
10182,32,54.45,53,1742.4,46.4,11/12/2003,S18_1367,Shipped,4,11,2003
10193,46,53.37,53,2455.02,17.02,11/21/2003,S18_1367,Shipped,4,11,2003
10205,48,63.61,53,3053.28,509.28,12/3/2003,S18_1367,Shipped,4,12,2003
10215,33,43.13,53,1423.29,-325.71,1/29/2004,S18_1367,Shipped,1,1,2004
10227,31,48.52,53,1504.12,-138.88,3/2/2004,S18_1367,Shipped,1,3,2004
10244,20,58.22,53,1164.4,104.4,4/29/2004,S18_1367,Shipped,2,4,2004
10256,29,51.75,53,1500.75,-36.25,6/8/2004,S18_1367,Shipped,2,6,2004
10280,27,57.68,53,1557.36,126.36,8/17/2004,S18_1367,Shipped,3,8,2004
10289,24,56.07,53,1345.68,73.68,9/3/2004,S18_1367,Shipped,3,9,2004
10304,37,48.52,53,1795.24,-165.76,10/11/2004,S18_1367,Shipped,4,10,2004
10312,25,44.21,53,1105.25,-219.75,10/21/2004,S18_1367,Shipped,4,10,2004
10322,41,57.68,53,2364.88,191.88,11/4/2004,S18_1367,Shipped,4,11,2004
10332,27,89.89,53,2427.03,996.03,11/17/2004,S18_1367,Shipped,4,11,2004
10347,21,58.95,53,1237.95,124.95,11/29/2004,S18_1367,Shipped,4,11,2004
10356,22,72.41,53,1593.02,427.02,12/9/2004,S18_1367,Shipped,4,12,2004
10369,32,98.63,53,3156.16,1460.16,1/20/2005,S18_1367,Shipped,1,1,2005
10381,25,52.83,53,1320.75,-4.25,2/17/2005,S18_1367,Shipped,1,2,2005
10391,42,100,53,4998,2772,3/9/2005,S18_1367,Shipped,1,3,2005
10422,25,51.75,53,1293.75,-31.25,5/30/2005,S18_1367,In Process,2,5,2005
10110,37,100,124,5433.08,845.08,3/18/2003,S18_1589,Shipped,1,3,2003
10123,26,100,124,3073.72,-150.28,5/20/2003,S18_1589,Shipped,2,5,2003
10137,44,99.55,124,4380.2,-1075.8,7/10/2003,S18_1589,Shipped,3,7,2003
10148,47,100,124,5848.68,20.68,9/11/2003,S18_1589,Shipped,3,9,2003
10161,43,100,124,6153.73,821.73,10/17/2003,S18_1589,Shipped,4,10,2003
10172,42,100,124,4965.24,-242.76,11/5/2003,S18_1589,Shipped,4,11,2003
10181,42,100,124,5435.64,227.64,11/12/2003,S18_1589,Shipped,4,11,2003
10192,29,100,124,4258.36,662.36,11/20/2003,S18_1589,Shipped,4,11,2003
10204,40,100,124,4032,-928,12/2/2003,S18_1589,Shipped,4,12,2003
10212,38,100,124,4492.36,-219.64,1/16/2004,S18_1589,Shipped,1,1,2004
10226,38,100,124,4161.38,-550.62,2/26/2004,S18_1589,Shipped,1,2,2004
10241,21,100,124,2508.66,-95.34,4/13/2004,S18_1589,Shipped,2,4,2004
10253,24,100,124,3374.88,398.88,6/1/2004,S18_1589,Cancelled,2,6,2004
10266,36,100,124,5196.6,732.6,7/6/2004,S18_1589,Shipped,3,7,2004
10278,23,100,124,2604.52,-247.48,8/6/2004,S18_1589,Shipped,3,8,2004
10288,20,100,124,2936.8,456.8,9/1/2004,S18_1589,Shipped,3,9,2004
10301,32,100,124,3424.64,-543.36,10/5/2003,S18_1589,Shipped,4,10,2003
10311,29,100,124,2923.2,-672.8,10/16/2004,S18_1589,Shipped,4,10,2004
10321,44,100,124,4489.76,-966.24,11/4/2004,S18_1589,Shipped,4,11,2004
10331,44,100,124,4849.24,-606.76,11/17/2004,S18_1589,Shipped,4,11,2004
10343,36,100,124,5848.92,1384.92,11/24/2004,S18_1589,Shipped,4,11,2004
10367,49,56.3,124,2758.7,-3317.3,1/12/2005,S18_1589,Resolved,1,1,2005
10378,34,42.64,124,1449.76,-2766.24,2/10/2005,S18_1589,Shipped,1,2,2005
10407,59,100,124,7048.14,-267.86,4/22/2005,S18_1589,On Hold,2,4,2005
10419,37,100,124,5202.94,614.94,5/17/2005,S18_1589,Shipped,2,5,2005
10106,36,100,157,5279.4,-372.6,2/17/2003,S18_1662,Shipped,1,2,2003
10119,43,100,157,6916.12,165.12,4/28/2003,S18_1662,Shipped,2,4,2003
10131,21,100,157,2781.66,-515.34,6/16/2003,S18_1662,Shipped,2,6,2003
10143,32,100,157,5248,224,8/10/2003,S18_1662,Shipped,3,8,2003
10155,38,100,157,6531.44,565.44,10/6/2003,S18_1662,Shipped,4,10,2003
10167,43,100,157,5763.72,-987.28,10/23/2003,S18_1662,Cancelled,4,10,2003
10178,42,100,157,6490.68,-103.32,11/8/2003,S18_1662,Shipped,4,11,2003
10186,32,100,157,6004.8,980.8,11/14/2003,S18_1662,Shipped,4,11,2003
10198,42,100,157,7483.98,889.98,11/27/2003,S18_1662,Shipped,4,11,2003
10210,31,100,157,5719.5,852.5,1/12/2004,S18_1662,Shipped,1,1,2004
10222,49,100,157,6954.08,-738.92,2/19/2004,S18_1662,Shipped,1,2,2004
10250,45,100,157,8160.3,1095.3,5/11/2004,S18_1662,Shipped,2,5,2004
10262,49,100,157,6567.96,-1125.04,6/24/2004,S18_1662,Cancelled,2,6,2004
10274,41,100,157,6724,287,7/21/2004,S18_1662,Shipped,3,7,2004
10284,45,100,157,5747.85,-1317.15,8/21/2004,S18_1662,Shipped,3,8,2004
10296,36,100,157,5676.84,24.84,9/15/2004,S18_1662,Shipped,3,9,2004
10307,39,100,157,7379.97,1256.97,10/14/2004,S18_1662,Shipped,4,10,2004
10316,27,100,157,3704.13,-534.87,11/1/2004,S18_1662,Shipped,4,11,2004
10327,25,100,157,2804.75,-1120.25,11/10/2004,S18_1662,Resolved,4,11,2004
10338,41,100,157,5624.79,-812.21,11/22/2004,S18_1662,Shipped,4,11,2004
10351,39,99.52,157,3881.28,-2241.72,12/3/2004,S18_1662,Shipped,4,12,2004
10373,28,57.55,157,1611.4,-2784.6,1/31/2005,S18_1662,Shipped,1,1,2005
10386,25,54.57,157,1364.25,-2560.75,3/1/2005,S18_1662,Resolved,1,3,2005
10398,33,100,157,4215.09,-965.91,3/30/2005,S18_1662,Shipped,1,3,2005
10400,34,100,157,6433.82,1095.82,4/1/2005,S18_1662,Shipped,2,4,2005
10416,24,100,157,4352.16,584.16,5/10/2005,S18_1662,Shipped,2,5,2005
10100,30,100,170,5151,51,1/6/2003,S18_1749,Shipped,1,1,2003
10110,42,100,170,6069,-1071,3/18/2003,S18_1749,Shipped,1,3,2003
10124,21,100,170,2856,-714,5/21/2003,S18_1749,Shipped,2,5,2003
10149,34,100,170,5375.4,-404.6,9/12/2003,S18_1749,Shipped,3,9,2003
10162,29,100,170,5176.5,246.5,10/18/2003,S18_1749,Shipped,4,10,2003
10173,24,100,170,3508.8,-571.2,11/5/2003,S18_1749,Shipped,4,11,2003
10182,44,100,170,7554.8,74.8,11/12/2003,S18_1749,Shipped,4,11,2003
10193,21,100,170,3141.6,-428.4,11/21/2003,S18_1749,Shipped,4,11,2003
10204,33,100,170,5890.5,280.5,12/2/2003,S18_1749,Shipped,4,12,2003
10214,30,100,170,5967,867,1/26/2004,S18_1749,Shipped,1,1,2004
10227,26,100,170,3712.8,-707.2,3/2/2004,S18_1749,Shipped,1,3,2004
10241,41,100,170,7597.3,627.3,4/13/2004,S18_1749,Shipped,2,4,2004
10280,26,100,170,3668.6,-751.4,8/17/2004,S18_1749,Shipped,3,8,2004
10288,32,100,170,5875.2,435.2,9/1/2004,S18_1749,Shipped,3,9,2004
10302,43,100,170,7310,0,10/6/2003,S18_1749,Shipped,4,10,2003
10312,48,100,170,8078.4,-81.6,10/21/2004,S18_1749,Shipped,4,10,2004
10331,44,74.04,170,3257.76,-4222.24,11/17/2004,S18_1749,Shipped,4,11,2004
10344,45,100,170,7650,0,11/25/2004,S18_1749,Shipped,4,11,2004
10367,37,100,170,4703.81,-1586.19,1/12/2005,S18_1749,Resolved,1,1,2005
10379,39,100,170,5399.55,-1230.45,2/10/2005,S18_1749,Shipped,1,2,2005
10407,76,100,170,14082.8,1162.8,4/22/2005,S18_1749,On Hold,2,4,2005
10420,37,100,170,5283.6,-1006.4,5/29/2005,S18_1749,In Process,2,5,2005
10108,38,82.39,77,3130.82,204.82,3/3/2003,S18_1889,Shipped,1,3,2003
10122,43,72.38,77,3112.34,-198.66,5/8/2003,S18_1889,Shipped,2,5,2003
10135,48,79.31,77,3806.88,110.88,7/2/2003,S18_1889,Shipped,3,7,2003
10147,26,82.39,77,2142.14,140.14,9/5/2003,S18_1889,Shipped,3,9,2003
10160,38,88.55,77,3364.9,438.9,10/11/2003,S18_1889,Shipped,4,10,2003
10170,20,63.14,77,1262.8,-277.2,11/4/2003,S18_1889,Shipped,4,11,2003
10181,22,73.92,77,1626.24,-67.76,11/12/2003,S18_1889,Shipped,4,11,2003
10192,45,90.86,77,4088.7,623.7,11/20/2003,S18_1889,Shipped,4,11,2003
10203,45,85.47,77,3846.15,381.15,12/2/2003,S18_1889,Shipped,4,12,2003
10212,20,66.99,77,1339.8,-200.2,1/16/2004,S18_1889,Shipped,1,1,2004
10225,47,64.68,77,3039.96,-579.04,2/22/2004,S18_1889,Shipped,1,2,2004
10239,46,73.92,77,3400.32,-141.68,4/12/2004,S18_1889,Shipped,2,4,2004
10253,23,83.93,77,1930.39,159.39,6/1/2004,S18_1889,Cancelled,2,6,2004
10266,33,74.69,77,2464.77,-76.23,7/6/2004,S18_1889,Shipped,3,7,2004
10278,29,90.86,77,2634.94,401.94,8/6/2004,S18_1889,Shipped,3,8,2004
10287,44,82.39,77,3625.16,237.16,8/30/2004,S18_1889,Shipped,3,8,2004
10300,41,92.4,77,3788.4,631.4,10/4/2003,S18_1889,Shipped,4,10,2003
10310,20,91.63,77,1832.6,292.6,10/16/2004,S18_1889,Shipped,4,10,2004
10321,37,78.54,77,2905.98,56.98,11/4/2004,S18_1889,Shipped,4,11,2004
10329,29,100,77,2954.81,721.81,11/15/2004,S18_1889,Shipped,4,11,2004
10342,55,65.45,77,3599.75,-635.25,11/24/2004,S18_1889,Shipped,4,11,2004
10363,22,100,77,3686.54,1992.54,1/6/2005,S18_1889,Shipped,1,1,2005
10377,31,67.76,77,2100.56,-286.44,2/9/2005,S18_1889,Shipped,1,2,2005
10389,49,79.22,77,3881.78,108.78,3/3/2005,S18_1889,Shipped,1,3,2005
10405,61,73.92,77,4509.12,-187.88,4/14/2005,S18_1889,Shipped,2,4,2005
10419,39,83.93,77,3273.27,270.27,5/17/2005,S18_1889,Shipped,2,5,2005
10109,38,100,142,4432.7,-963.3,3/10/2003,S18_1984,Shipped,1,3,2003
10122,31,100,142,4100.99,-301.01,5/8/2003,S18_1984,Shipped,2,5,2003
10136,36,100,142,5274.72,162.72,7/4/2003,S18_1984,Shipped,3,7,2003
10148,25,100,142,4232,682,9/11/2003,S18_1984,Shipped,3,9,2003
